@relation images
@attribute faces_detected_up real
@attribute faces_detected_right real
@attribute faces_detected_down real
@attribute faces_detected_left real
@attribute reg0r-avg real
@attribute reg0r-var real
@attribute reg0g-avg real
@attribute reg0g-var real
@attribute reg0b-avg real
@attribute reg0b-var real
@attribute reg1r-avg real
@attribute reg1r-var real
@attribute reg1g-avg real
@attribute reg1g-var real
@attribute reg1b-avg real
@attribute reg1b-var real
@attribute reg2r-avg real
@attribute reg2r-var real
@attribute reg2g-avg real
@attribute reg2g-var real
@attribute reg2b-avg real
@attribute reg2b-var real
@attribute reg3r-avg real
@attribute reg3r-var real
@attribute reg3g-avg real
@attribute reg3g-var real
@attribute reg3b-avg real
@attribute reg3b-var real
@attribute class { "right", "down", "up", "left" }
@data
1,1,4,0,0.1375935872,0.0063866432,0.0996337891,0.0069491063,0.111726888,0.0169508933,0.1998453776,0.0723659721,0.0567586263,0.0191408654,0.0319864909,0.0071018358,0.1529041173,0.0507754743,0.0949469011,0.0370477148,0.0594370212,0.0188116969,0.3602128308,0.0976766298,0.1741327907,0.0636867668,0.0725158861,0.0276392042,"down"
0,1,0,0,0.4731807709,0.0356767034,0.4250068665,0.0525761359,0.3964443207,0.0801378025,0.4722633362,0.0404527581,0.3762187958,0.0281783165,0.3059272766,0.0373046972,0.6786078064,0.0010644826,0.7634757986,0.0006841153,0.807631193,0.0005049809,0.2806821423,0.0062865274,0.2765136082,0.0055696044,0.2349123004,0.004396421,"left"
0,0,1,0,0.8411036362,0.0281179002,0.7340977045,0.0498713443,0.6234447338,0.0291674526,0.2948344666,0.0471481671,0.5459873529,0.0339843912,0.5857144579,0.0271095909,0.5240272751,0.0523958722,0.5198281573,0.0297366644,0.494449651,0.0267119809,0.5493290299,0.0644452802,0.5777917367,0.0451719718,0.5303471594,0.036436613,"up"
0,0,0,0,0.7406125536,0.0216894683,0.8027978037,0.0256063945,0.8461985869,0.0357468806,0.7874432732,0.0867349127,0.8048335057,0.0733509038,0.8299117743,0.0496872737,0.5027979354,0.0654547347,0.544592894,0.0523510347,0.4948097659,0.0710686879,0.4598467524,0.0695444345,0.5431587924,0.0583455621,0.4002181495,0.0922094408,"up"
0,2,0,0,0.7030209628,0.0058930841,0.7968514182,0.0039319282,0.8982474587,0.0050415469,0.7054859508,0.0221892449,0.7091536088,0.0214187162,0.7083934437,0.0227583298,0.33598008,0.0224715734,0.3692276363,0.0246727131,0.3042691055,0.0247052652,0.5350322127,0.0276319232,0.5879776363,0.0312586379,0.6209456457,0.0496963932,"up"
1,0,1,2,0.1274169922,0.0349685119,0.1056074219,0.0326691473,0.0950029297,0.0292392863,0.2925615234,0.0847215177,0.2752910156,0.081486776,0.2561132813,0.0732696728,0.0046867182,9.84E-006,0.0042398057,6.58E-006,0.0044573987,7.44E-006,0.2059341644,0.0752595924,0.2191369767,0.0761275521,0.220648401,0.0745467932,"left"
0,1,0,1,0.4939353249,0.0299674718,0.395563299,0.0298400328,0.3166892312,0.0157676351,0.4298387007,0.0347350011,0.3764371005,0.0304901755,0.3445933949,0.0328468015,0.5377203051,0.0262959549,0.479278362,0.0301752682,0.4482690314,0.0296449076,0.4247982079,0.0361149168,0.401379221,0.0408059096,0.4116206309,0.0489757409,"down"
0,0,2,1,0.6480688955,0.0716346242,0.6190795898,0.0842050347,0.6009665097,0.0889790667,0.3151987113,0.0493091653,0.3341136259,0.0521701384,0.2869454178,0.0516463927,0.4148865495,0.0647807532,0.3849476824,0.0665261381,0.3500964585,0.0726683389,0.4752098452,0.0734228332,0.4627405075,0.075879437,0.4657923651,0.0723908877,"down"
0,1,0,1,0.8006411466,0.0058857927,0.8776328347,0.0036278895,0.9263166948,0.016181269,0.8011419123,0.0178659287,0.7878223766,0.0230716477,0.7448189475,0.0238599619,0.4283378999,0.0872115665,0.4802317832,0.0992562261,0.4361985338,0.1332224825,0.7235485782,0.0283036211,0.778002814,0.032953054,0.8354283916,0.0394638941,"up"
1,1,3,0,0.4350751241,0.0255092839,0.5418039958,0.0315997743,0.4972470601,0.0366127452,0.8432299296,0.0743683306,0.8758176168,0.0506220679,0.8731842041,0.0524674465,0.3829261919,0.0190172041,0.531041282,0.0195313191,0.5100456125,0.0189325757,0.6134628177,0.0593427963,0.7293980099,0.0421878211,0.7169512924,0.0446866159,"down"
0,0,0,0,0.6600480513,0.0524970393,0.5604123202,0.0420809586,0.3890020197,0.030801003,0.4035478072,0.0626629507,0.4451612993,0.0669770175,0.3521978205,0.0616675372,0.4359708235,0.0577546659,0.5058279028,0.068377464,0.2948811463,0.0460453216,0.3670542062,0.0825432188,0.3741798726,0.0655439765,0.3307631072,0.0695597327,"down"
0,2,0,0,0.2909573642,0.0280541689,0.3317704634,0.0322298324,0.3696677468,0.0398053945,0.2868985263,0.0161616791,0.3454756303,0.0258616992,0.3859433261,0.0308246506,0.4999925948,0.0604957182,0.4198959568,0.0474753965,0.3431205569,0.0212154386,0.0644160989,0.0023568343,0.0747648845,0.0032417027,0.0781138922,0.0035689511,"right"
1,0,1,0,0.8128136529,0.0361036734,0.8436228434,0.0266145637,0.871544732,0.0192436728,0.6163923475,0.0498977868,0.6039937337,0.0466267896,0.5944535997,0.0397009866,0.5353373045,0.0485727595,0.5730848964,0.0370657166,0.6073177687,0.0287396222,0.6516829012,0.0386625588,0.6657689383,0.0312422965,0.6735633329,0.0253225843,"up"
4,0,0,1,0.8951732494,0.0375413894,0.9039924527,0.0418094132,0.9103883343,0.0330689327,0.2832814911,0.0450085473,0.2314166787,0.050410626,0.2259928385,0.046397544,0.4208408738,0.064609614,0.4985619183,0.049969756,0.5272750776,0.0490562131,0.4882408544,0.1003414008,0.4540904537,0.0968034924,0.4284210994,0.0831223538,"up"
1,0,2,0,0.3952064043,0.0289624212,0.4714445891,0.0184156195,0.24565068,0.034820949,0.3763427734,0.0303762149,0.4236970124,0.0251466085,0.3466932509,0.0234688739,0.3722302234,0.0335690422,0.3570034919,0.0250204322,0.2787658503,0.0203227711,0.5001005729,0.0287224996,0.3974679776,0.0385714245,0.2536266574,0.0429753898,"down"
0,1,0,1,0.0910020308,0.0021156582,0.1185247248,0.0035030842,0.0863869407,0.0023176601,0.8818192915,0.0189296763,0.9014337713,0.0129390911,0.9246035489,0.0107825075,0.2922430391,0.0737138589,0.3163729265,0.0745139884,0.2774103969,0.0791726452,0.5038988448,0.1221075265,0.4953698904,0.1092885423,0.4720231043,0.1193257016,"down"
0,2,0,0,0.0757418546,0.002149332,0.1196122603,0.0038929037,0.072794134,0.0019888469,0.6573736017,0.0538864407,0.7277845903,0.0485757014,0.75150091,0.0657892025,0.0885626481,0.0042279939,0.1209678614,0.0071797434,0.0891032287,0.0051593232,0.3395419876,0.1159494005,0.3745445794,0.1193107954,0.3400399882,0.1325893794,"down"
0,0,0,1,0.2711653276,0.0280310198,0.2581842596,0.0239871875,0.2356719971,0.0173758948,0.8371415572,0.0028185435,0.857430198,0.0022141499,0.8858517733,0.0014544958,0.4463122038,0.070466634,0.4469823756,0.0746520736,0.434558279,0.08942261,0.4704180243,0.0817465128,0.4913062796,0.0820215785,0.4474174319,0.118111158,"down"
0,0,0,0,0.4858994917,0.0086608588,0.4919724898,0.0033992229,0.4768038663,0.0145794004,0.5607494007,0.011074502,0.5489335494,0.0095022372,0.5124816895,0.0263023083,0.5365225118,0.0125323535,0.596771327,0.0094528394,0.6780694609,0.0047257842,0.5048152399,0.0010934459,0.4578199052,0.000747536,0.3303817387,0.0004265139,"left"
0,0,0,0,0.7207126991,0.0366499283,0.5728185317,0.056203873,0.4745148303,0.0796333672,0.2068984088,0.0099115242,0.0935728784,0.0014636156,0.0855377796,0.0009019694,0.419604073,0.0110038284,0.2137066895,0.0057877644,0.10579294,0.0012036487,0.2085819322,0.0108385159,0.1011616542,0.0043697107,0.0879513108,0.0007817348,"left"
0,0,2,0,0.4179199219,0.0397467907,0.3555067274,0.0184695547,0.3250054253,0.0206163999,0.1733723958,0.0110154088,0.1249782986,0.0098218701,0.0876681858,0.0086275242,0.3325394981,0.0482815567,0.1996761733,0.0310680183,0.1710472816,0.0274873711,0.1818221422,0.022528307,0.1187848513,0.0127551575,0.0860681924,0.0073199474,"down"
1,1,0,0,0.5995018519,0.0438633146,0.6890698369,0.0268615479,0.8088771049,0.0277415446,0.5461615528,0.0774990585,0.4779387953,0.0651818936,0.4582177987,0.0622194966,0.670981854,0.082873293,0.6794869634,0.0678588162,0.717838317,0.0522212422,0.3545638077,0.1199724633,0.4150634976,0.0877248702,0.4942922913,0.0697313363,"up"
0,0,0,0,0.2164362127,0.0318401727,0.1918307218,0.0232967504,0.1133089933,0.0143761085,0.3808663108,0.1046095219,0.363050981,0.1157527415,0.2955807773,0.116617408,0.1580531694,0.0058229737,0.1442683649,0.0048242249,0.0831716528,0.0021764107,0.6017587382,0.0511967857,0.6602265995,0.0677129325,0.606066721,0.0794644437,"right"
0,1,1,0,0.288098422,0.0115797166,0.1957966198,0.0041730499,0.1833135431,0.0031867759,0.4991066673,0.0607377655,0.4139931419,0.0529420328,0.4173861417,0.0590199089,0.4352117891,0.1007528583,0.3817183797,0.1043466394,0.3791098934,0.1070227186,0.2130294727,0.0092223458,0.1746593602,0.0080913667,0.1730450237,0.0095767537,"down"
1,1,2,0,0.1024414063,0.0087991848,0.0801367188,0.0040010494,0.0729794922,0.0034437653,0.5273486328,0.0129623909,0.4743583984,0.009340559,0.4209208984,0.0070014815,0.0952874833,0.004497279,0.0873316586,0.0038891493,0.0794865848,0.0034198252,0.1603842666,0.0162999229,0.0860534627,0.0059355079,0.0822514489,0.0046705304,"down"
0,0,4,0,0.5735570734,0.0721376495,0.4291256991,0.0253412548,0.3985776034,0.0197337399,0.3857116699,0.0879130733,0.4131913619,0.0883284479,0.3967784535,0.1000228581,0.239367965,0.0246097489,0.2140550948,0.0159053856,0.1748315314,0.0125400654,0.3751184834,0.0765737095,0.3449070646,0.0792873572,0.3461678021,0.0840224688,"down"
0,0,0,1,0.5983368078,0.1407002872,0.586161401,0.1451163655,0.5920979396,0.1644682595,0.7871043151,0.0273871347,0.8100244394,0.0291633051,0.85937753,0.0352457471,0.8831208882,0.0180499267,0.8842095152,0.0198047794,0.9222962953,0.0228000475,0.3554148242,0.1239383329,0.4024010462,0.1488511429,0.4255874542,0.168465887,"left"
2,0,0,0,0.1276489258,0.0294604546,0.0914916992,0.0238282544,0.0638061523,0.0153937922,0.2586547852,0.0210505544,0.2789672852,0.0165878799,0.2810709635,0.0192484853,0.3411004962,0.0481135691,0.1892191852,0.0229341071,0.0866556407,0.0071258063,0.1324860724,0.0459421947,0.072396196,0.0118617894,0.0654052054,0.0098343713,"up"
0,0,0,1,0.8658112703,0.0139347987,0.6109799986,0.0315391035,0.2728569878,0.0358196491,0.7529956959,0.0524545326,0.5155589916,0.0319762328,0.0989547164,0.0099899881,0.7316075703,0.0151961083,0.5271893337,0.0048595188,0.114540708,0.003415817,0.9551698097,0.0083743972,0.684041316,0.025050542,0.2612482628,0.0474468466,"up"
6,1,0,0,0.7029502719,0.0739762431,0.6773178998,0.0762831692,0.671354406,0.0781645355,0.2332608092,0.0060391774,0.3003181009,0.0046765716,0.2063466988,0.0062811317,0.2811509863,0.0063060871,0.314790091,0.0068565194,0.2669856398,0.0054719242,0.2104120886,0.0054155772,0.2082417723,0.0071102283,0.1863629395,0.0036721701,"up"
0,0,0,0,0.4747888902,0.0691716021,0.3839590035,0.0607888877,0.3438457414,0.0429459087,0.7113180722,0.0271636319,0.7844393861,0.0281276099,0.9173835306,0.0225784533,0.541004446,0.0544356332,0.4312876891,0.0608940813,0.3589693632,0.0638008624,0.7320369992,0.0287197469,0.5996524939,0.024782614,0.4888801232,0.0226528483,"down"
5,0,1,0,0.6561927795,0.000484806,0.6616973877,0.0002823265,0.5411262512,0.0010353502,0.4669189453,0.0731652826,0.3906326294,0.0464727878,0.2125473022,0.0253312005,0.5383179667,0.0221673586,0.6207775783,0.0226529867,0.3627559971,0.0316416519,0.7866810134,0.0303306936,0.5224736864,0.0329819396,0.3104601828,0.0796029337,"up"
1,0,2,0,0.4484845197,0.0274216806,0.3942464193,0.0155247442,0.3846317998,0.0108697147,0.3121672454,0.0854691917,0.2561234086,0.0673693207,0.1941342954,0.031684826,0.4797581937,0.1105361941,0.4761849039,0.1144881493,0.5066085354,0.1191547453,0.3586933968,0.064387615,0.3604450567,0.0583015334,0.3717005578,0.0600706239,"up"
1,0,1,2,0.8591004999,0.0215625257,0.8691697195,0.0215147731,0.9152806732,0.0215765043,0.4964239091,0.0870741164,0.5001796268,0.0841791888,0.5080996499,0.082241218,0.6133570832,0.0700925189,0.6262116453,0.0681937663,0.6675895842,0.0758527251,0.520033434,0.0393351287,0.531640962,0.0426803258,0.5515547482,0.0547750248,"up"
3,0,0,0,0.5078519185,0.0638342335,0.5614585876,0.0821916692,0.4837099711,0.084944705,0.2230771383,0.030877726,0.0841522217,0.0037727968,0.1527862549,0.0055708219,0.3189923165,0.066293281,0.4595986506,0.1289989864,0.5130236615,0.1252711856,0.1423643164,0.0081768192,0.1777717067,0.0123527871,0.223407974,0.0131938795,"up"
0,0,2,0,0.1273914684,0.0030657516,0.1347850453,0.0034130483,0.1113544811,0.0026942701,0.0933421742,0.004201701,0.0991377397,0.0047170409,0.080018477,0.0034578244,0.0188370113,5.76E-005,0.01883516,5.76E-005,0.0158712233,6.57E-005,0.0910619076,0.000223247,0.0965936019,0.0002100351,0.0763903288,0.0001914284,"left"
0,0,4,0,0.172249349,0.0300033228,0.1369791667,0.0147515361,0.0922417535,0.0068166237,0.7393663194,0.0207637033,0.7048556858,0.0211161648,0.6318088108,0.0221858017,0.5492202021,0.0139667576,0.4642265915,0.0089136165,0.3566667635,0.0067926682,0.4276980716,0.0064215806,0.3154478392,0.0080422217,0.1585661594,0.0142341771,"down"
0,0,0,1,0.5511379736,0.0606746785,0.5465600206,0.0584467998,0.5440882549,0.0610063255,0.8856726137,0.0249189343,0.8946197984,0.0242924686,0.9374316912,0.0231249866,0.5415565682,0.0404498981,0.5529753559,0.0398899943,0.5760488568,0.0488720529,0.6090666118,0.0765521898,0.6217408596,0.0744338765,0.6542581158,0.0836720587,"down"
0,0,0,0,0.5893393005,0.0142320021,0.6143742239,0.0226508062,0.5542865273,0.0313636738,0.4372995137,0.0251040278,0.4183438535,0.0303747021,0.3983922289,0.0390124522,0.4830584812,0.0444146056,0.393717087,0.0377619642,0.3241321369,0.0280109339,0.5339523282,0.0294866849,0.4747176414,0.0382823869,0.48232227,0.0539714012,"left"
0,0,0,0,0.2398193359,0.017844848,0.2795507813,0.0211602139,0.2347314453,0.0118351238,0.4937451172,0.0411246261,0.503984375,0.0389502464,0.2473095703,0.029541254,0.4714041632,0.0343768661,0.477521129,0.028453895,0.2860887938,0.0231007332,0.2578125,0.0433196512,0.2709170232,0.0447037205,0.2243387417,0.0243203158,"up"
0,0,0,0,0.1432568126,0.0371487588,0.2133053136,0.0244139179,0.1902299361,0.0102773683,0.1117872028,0.0067427321,0.1545842367,0.0044089135,0.1436481385,0.0035802991,0.0632018772,0.005388033,0.1213641027,0.0058491068,0.1495622366,0.0047188796,0.2724063471,0.0070940773,0.3114775122,0.0041067234,0.2712400177,0.00346574,"left"
1,0,0,1,0.0962871205,0.0035897659,0.1128734242,0.0044740184,0.0762467818,0.0019824232,0.5934434371,0.0789407148,0.6669061834,0.0958052962,0.7402704412,0.1059054774,0.4517346712,0.0609058955,0.5181964603,0.0840187444,0.563427503,0.1165342506,0.2821071534,0.0274272279,0.2555557613,0.0193578693,0.2476210752,0.0214785928,"down"
0,0,2,1,0.5443612558,0.1038433323,0.5236319083,0.1151367127,0.4877124928,0.1292395041,0.4352240668,0.079185968,0.3999403212,0.0753341413,0.3029342086,0.072085496,0.6331611431,0.088901443,0.5657801401,0.0946844515,0.4921669916,0.1190425263,0.332651328,0.0770030332,0.3073861662,0.0706708768,0.2214402216,0.0546827132,"right"
0,0,2,0,0.3438262939,0.0213305057,0.2796600342,0.0250770681,0.3734222412,0.0454586766,0.8105224609,0.0432224268,0.8583831787,0.0317409811,0.9184814453,0.0122106069,0.5090846816,0.0067360448,0.4083784577,0.0077709536,0.5774195916,0.0078747737,0.5911281641,0.0579531903,0.5830139288,0.0775787477,0.6255667732,0.0793443784,"down"
2,0,0,1,0.3117828369,0.0139241657,0.274862116,0.0065488948,0.2459966486,0.007080979,0.6047987504,0.0537877416,0.6035627885,0.0672191684,0.5085379861,0.0671367205,0.3289099526,0.0102186939,0.3080457642,0.0093471182,0.2493483412,0.0064198374,0.648681872,0.0493775986,0.6827402992,0.0731303448,0.6860245113,0.0748334113,"up"
0,1,0,0,0.177396195,0.0510845736,0.1939172815,0.0505160363,0.2200584129,0.042866376,0.1437735098,0.0142816029,0.1865469473,0.020699285,0.160546875,0.016128557,0.297421489,0.0165116291,0.3610024031,0.0200714101,0.3049191245,0.0156019592,0.1044819333,0.0066361847,0.142021985,0.00971916,0.1533788218,0.0079292389,"down"
3,0,0,0,0.3274470558,0.0502638831,0.3598784139,0.0475064139,0.3081589376,0.0727478651,0.7301186806,0.0097484664,0.7391206095,0.0097159127,0.7486168727,0.0109009055,0.4069784628,0.0647652463,0.4139493847,0.072369531,0.3807085545,0.1023400363,0.6165208736,0.0216332075,0.5187017375,0.0515438902,0.5441949204,0.0516711838,"up"
0,0,1,0,0.2934136285,0.0918756413,0.2659667969,0.0657845706,0.2776204427,0.0660586757,0.5571668837,0.0024519376,0.5722222222,0.0024682768,0.5773166233,0.0025987872,0.4926013592,0.0217764748,0.4813182505,0.0208259088,0.4633407876,0.0213570111,0.2267004531,0.0214432026,0.2137546468,0.0195721532,0.197708527,0.0180768317,"down"
1,2,1,0,0.3466905382,0.0544520907,0.3831452546,0.0517140659,0.2822681568,0.037009354,0.2654947917,0.0374609742,0.367594401,0.0873680366,0.3511049624,0.1039977629,0.1737629806,0.0272274694,0.2125094097,0.031714317,0.1737690125,0.0219900392,0.4438829428,0.0297016963,0.4998093924,0.0333950252,0.3836919491,0.0280658935,"down"
0,0,1,0,0.8463661887,0.0275291143,0.597434304,0.0299935932,0.502857555,0.0258572591,0.3234058727,0.0434851649,0.2503884055,0.0206352264,0.2085945823,0.0154911278,0.4848544876,0.0993829607,0.3302354858,0.0529197951,0.2785711641,0.038585881,0.6469342417,0.103766314,0.4494223934,0.0579406179,0.3772622927,0.0403737889,"down"
2,0,0,0,0.6125739602,0.0369470727,0.6875047871,0.0339714312,0.7279100605,0.0559934988,0.1948110543,0.0530943366,0.200749416,0.0467487682,0.2538823146,0.0677029006,0.3001983468,0.0476912924,0.2672842779,0.0477779614,0.2851099371,0.0692045014,0.1586295227,0.0221178977,0.2567728562,0.0556758637,0.2367529257,0.0535300315,"up"
1,1,0,1,0.8694471879,0.0444989565,0.8281097412,0.0710480157,0.8284135298,0.0714981482,0.7664212314,0.0930536281,0.7415521795,0.1147426124,0.7373726585,0.1173362984,0.4266143365,0.0230500861,0.288012811,0.00852462,0.2879461641,0.0073607869,0.99609375,0,0.99609375,0,0.99609375,0,"right"
0,0,0,0,0.3937086626,0.0021347464,0.4612940008,0.0018332197,0.47025091,0.0010339036,0.6384346702,0.0044329146,0.7107960094,0.0031797252,0.6978593306,0.0042375486,0.5572608116,0.0142672882,0.5975488744,0.0126451133,0.5855450237,0.0099453511,0.7368020586,0.0296224328,0.7536952014,0.0225959658,0.7601821682,0.0220916279,"up"
0,0,2,0,0.7343496094,0.075437301,0.6838583984,0.0825458551,0.6690537109,0.0866056916,0.4371494141,0.0506279708,0.4617871094,0.0639908629,0.4897275391,0.0751650645,0.3808124687,0.0772734449,0.3794795489,0.055233383,0.38777805,0.0324311287,0.3689477881,0.0078081544,0.3741817462,0.0104550721,0.3771368412,0.0119795179,"right"
0,2,0,1,0.3615058765,0.0303097626,0.2952484666,0.0236777778,0.2418212891,0.0188198338,0.3691759611,0.0273653319,0.3218822814,0.0225477924,0.2471763209,0.0201918234,0.3627826102,0.0236709832,0.3210083097,0.0227222136,0.2533547458,0.0193626862,0.4071472659,0.0119099913,0.3403466761,0.0118564624,0.2740704439,0.0131439746,"right"
0,0,0,0,0.5306132923,0.0230143514,0.6173289906,0.022595223,0.4103754217,0.0208582289,0.5359164151,0.0018136575,0.582619407,0.0019456048,0.3024250377,0.0030232036,0.4838029473,0.023634445,0.5515550948,0.0267573004,0.3645086641,0.0225487491,0.4688036878,0.0140085996,0.5237207494,0.0162850468,0.3124759331,0.0099802961,"up"
0,0,0,0,0.490131725,0.0245942964,0.5016867898,0.0235001657,0.4859605269,0.0248792988,0.6751098633,0.0144881054,0.6287009499,0.0183629568,0.589784102,0.0235231917,0.6149215047,0.0134895648,0.5904121001,0.0116951772,0.5578439722,0.0123831167,0.1872204532,0.0402669767,0.1814536434,0.0357038935,0.1634497186,0.0319760079,"up"
1,0,0,1,0.4182320389,0.0479145198,0.3675202014,0.0362216273,0.3385667988,0.0258797487,0.5276680741,0.0595646489,0.4718651865,0.0587746075,0.4134784773,0.0449391862,0.3582587004,0.0547961034,0.3321813675,0.0541174376,0.3220228817,0.0439352069,0.9259968443,0.0100595691,0.9035510783,0.0153700069,0.8309468903,0.0148676158,"right"
1,0,0,0,0.506171875,0.0399416328,0.4284008789,0.06313085,0.4263500977,0.0849732501,0.4517016602,0.0485293443,0.3633105469,0.0373348418,0.3204589844,0.0438455176,0.2547018468,0.0127773419,0.1922018468,0.0058618244,0.1728108045,0.0062252069,0.4140559787,0.0644020755,0.4370793771,0.0760590148,0.4493035267,0.109563244,"up"
0,0,1,0,0.377339681,0.014816148,0.2919633653,0.0136335848,0.1865488688,0.008972462,0.3292219374,0.0356963562,0.164598253,0.020862544,0.1540985107,0.0229893529,0.3071679461,0.01261253,0.2418253911,0.0106070789,0.1352997357,0.0031743341,0.3742033604,0.02177318,0.3107754563,0.0097456948,0.2552053158,0.017223452,"up"
3,3,1,2,0.1817988643,0.0228196565,0.2584291811,0.0535029105,0.2434543186,0.0620501506,0.3177662037,0.031833318,0.368963397,0.0282690794,0.2718071832,0.0160209249,0.4998540283,0.0272793053,0.5758907891,0.0541462264,0.5174671383,0.0735315243,0.2535141773,0.0334285403,0.2962163179,0.0367498554,0.2355862029,0.0239513729,"up"
0,1,0,1,0.6909914884,0.1150139746,0.6766718084,0.1145699004,0.6729389537,0.1242605453,0.7276209051,0.0970184059,0.7002813166,0.1061878835,0.708412864,0.1032317862,0.3307705124,0.0010202938,0.3489280954,0.0008692688,0.1980357672,0.0006113313,0.99609375,0,0.99609375,0,0.99609375,0,"right"
0,0,0,0,0.1545838473,0.0345461674,0.1235265899,0.0143007018,0.0811574836,0.0048907158,0.3480695758,0.0395370331,0.3166439659,0.0355811725,0.291154828,0.0304423858,0.225083993,0.0447230102,0.2586783183,0.0456340074,0.2847334085,0.051744948,0.3533459131,0.0765769064,0.372042986,0.085740864,0.374787141,0.1099854636,"up"
0,0,0,0,0.0984784853,0.0036179596,0.0532049466,0.0008140583,0.0139046308,0.0002791599,0.099388004,0.0093967066,0.0599725753,0.003423361,0.0207089439,0.0008206062,0.360648997,0.0581962937,0.2514964409,0.0374178146,0.1466175043,0.0241458344,0.0613220583,0.0015013794,0.0554070724,0.0024316134,0.0479467752,0.0066427176,"right"
